0.5461165,0.83396673,6.323499e-07,0.60128623,0.775913,-0.046113394,0.6243067,0.67342854,-0.062179685,0.58795846,0.5858734,-0.07623923,0.5374273,0.5359375,-0.08719999,0.6307315,0.5347495,-0.020226728,0.65593153,0.412166,-0.044474654,0.66466093,0.33564794,-0.06210228,0.6666982,0.2707872,-0.07384015,0.57675683,0.5245574,-0.017803803,0.557961,0.3879038,-0.050442692,0.5412563,0.29951167,-0.07431262,0.52682453,0.2311925,-0.086165875,0.53001845,0.548051,-0.020880735,0.5144394,0.4638132,-0.07145715,0.51604813,0.52324504,-0.08444929,0.51645505,0.57995147,-0.07739577,0.49010235,0.5869894,-0.027271848,0.47512054,0.52597535,-0.0696142,0.48055112,0.56432265,-0.07381054,0.4859993,0.60874087,-0.065411896
0.5475211,0.82799095,6.385494e-07,0.6010596,0.770739,-0.04732682,0.62525785,0.6667573,-0.063469134,0.589704,0.5788221,-0.07697828,0.5393702,0.52831453,-0.08721226,0.6303021,0.5284174,-0.020923287,0.6544566,0.40812147,-0.045434467,0.66277725,0.33245736,-0.06345758,0.66456187,0.2682561,-0.07549275,0.57629746,0.51776594,-0.01773649,0.5573268,0.38090408,-0.050231755,0.5410839,0.2937632,-0.074174866,0.5272337,0.2259905,-0.08594758,0.5298174,0.54092747,-0.02010467,0.5149834,0.4548442,-0.07070884,0.5169706,0.5137614,-0.08391298,0.5178222,0.5701562,-0.07701054,0.4904681,0.58017915,-0.025875006,0.47620824,0.5225059,-0.06923921,0.4818573,0.560731,-0.074367344,0.4870698,0.60369223,-0.06641134
0.5473962,0.82680583,6.202565e-07,0.6015737,0.76727796,-0.046292208,0.6244929,0.6642435,-0.06214347,0.58705354,0.5769165,-0.07573955,0.5385895,0.5241926,-0.08598612,0.63026935,0.5254957,-0.019252427,0.6537186,0.40470827,-0.042975046,0.6611907,0.32865727,-0.060684785,0.6634325,0.26417473,-0.072973855,0.5764799,0.5159029,-0.016501572,0.55798525,0.3822784,-0.04797349,0.5408333,0.295119,-0.07228893,0.52741927,0.22700456,-0.08532301,0.53071296,0.53973156,-0.019355487,0.5143936,0.4524883,-0.06880861,0.5150351,0.50888175,-0.08291389,0.51636094,0.56461346,-0.07773421,0.49183813,0.57998514,-0.025594689,0.47472036,0.5187783,-0.06844861,0.4809373,0.55512315,-0.07457765,0.48859558,0.5982484,-0.06811365
0.5477148,0.82402635,5.990306e-07,0.6021048,0.76570576,-0.04519113,0.6245985,0.6619777,-0.059950907,0.58724594,0.5755232,-0.07270847,0.5390022,0.5250531,-0.082296796,0.63057804,0.52576786,-0.018541984,0.6532314,0.40419516,-0.04168693,0.6603817,0.3282633,-0.059014697,0.6628254,0.26364517,-0.07095249,0.5770618,0.51575696,-0.01584401,0.558023,0.38299775,-0.046312544,0.5405144,0.2956847,-0.0700897,0.5276273,0.2264584,-0.08289178,0.5317341,0.53812474,-0.018631548,0.5146152,0.4537639,-0.06684235,0.51510715,0.51041347,-0.08071915,0.51681125,0.5664746,-0.0755266,0.49349108,0.5765992,-0.02476865,0.47602296,0.5166824,-0.065844744,0.48158306,0.5523006,-0.07138795,0.4887675,0.5952779,-0.064798124
0.5491603,0.8251871,5.964456e-07,0.60240465,0.76854324,-0.045469414,0.62714887,0.6630882,-0.060162988,0.5899129,0.57322675,-0.07241521,0.5401655,0.52408224,-0.081555955,0.6327646,0.52886873,-0.01999333,0.6558012,0.40607142,-0.043004464,0.6633232,0.33008897,-0.060051754,0.6664063,0.2656721,-0.07179132,0.578786,0.5177723,-0.016491612,0.5600723,0.38579267,-0.046788566,0.5430636,0.29842132,-0.06988666,0.53061473,0.22977424,-0.082178645,0.5333853,0.5390681,-0.018252734,0.51681656,0.4541047,-0.065852195,0.5167282,0.51180345,-0.07856373,0.5172691,0.5694728,-0.0727419,0.49530846,0.5771714,-0.023370974,0.47692704,0.51977974,-0.06459479,0.48163503,0.5568705,-0.06972079,0.4879071,0.6012366,-0.06262096
0.5505662,0.8259218,6.0172556e-07,0.6043025,0.76920724,-0.044555254,0.6281082,0.6646545,-0.059193023,0.59085035,0.57573426,-0.071706705,0.5415367,0.5268681,-0.081168815,0.6338852,0.53000134,-0.019677948,0.65656984,0.40751898,-0.042989247,0.6639197,0.3313257,-0.060275406,0.66648537,0.26683426,-0.07206606,0.579993,0.5193931,-0.016836692,0.56183124,0.38750327,-0.047474656,0.5449453,0.2996285,-0.07048339,0.53209543,0.23075572,-0.082597084,0.5344807,0.5411793,-0.019206855,0.5177421,0.45647296,-0.06673364,0.5182959,0.5139996,-0.07856535,0.519369,0.57146335,-0.072062686,0.49572918,0.5795147,-0.024923494,0.4785367,0.5203746,-0.06547778,0.48442346,0.5573034,-0.06948405,0.49168292,0.6017793,-0.06159228
0.55170006,0.825886,6.1282395e-07,0.6045278,0.7691048,-0.045992903,0.6292796,0.66680807,-0.061660197,0.5925341,0.57818735,-0.07496153,0.5428456,0.5279705,-0.085259914,0.63493836,0.5305915,-0.020318933,0.6579361,0.41041195,-0.04408766,0.6654378,0.3353244,-0.062058844,0.6688236,0.27095988,-0.07451353,0.581212,0.51931995,-0.017025787,0.56348,0.38811502,-0.048002563,0.5466733,0.30099759,-0.072022185,0.53459823,0.23300621,-0.08496457,0.536041,0.5408533,-0.01905488,0.5194912,0.45681852,-0.06749639,0.5178292,0.5129656,-0.08114103,0.51790035,0.57031196,-0.0758915,0.49802724,0.5796842,-0.024450716,0.47919312,0.5224122,-0.066424035,0.4836869,0.55966306,-0.072062306,0.49067277,0.6048454,-0.065238826
0.55562085,0.82639265,5.9596744e-07,0.60805327,0.7693339,-0.044040326,0.63341117,0.6666781,-0.058528565,0.59636855,0.57762986,-0.07082735,0.5477236,0.52895766,-0.08019979,0.63869846,0.5320502,-0.018751247,0.66270775,0.41279918,-0.041444775,0.6711189,0.33878285,-0.05831143,0.6753027,0.27526712,-0.07013533,0.5853341,0.5206333,-0.016128987,0.56730324,0.38874513,-0.045870308,0.55139464,0.3021197,-0.06842937,0.5395658,0.2346535,-0.080421425,0.5401868,0.54235584,-0.018675253,0.52340215,0.4582548,-0.06591031,0.52417386,0.5138974,-0.07868618,0.5252565,0.57053983,-0.07323838,0.5017742,0.5815098,-0.024467923,0.48126495,0.52752113,-0.06598132,0.48580265,0.5656197,-0.071458474,0.49207175,0.6099907,-0.06469362
0.5543636,0.8235062,6.083846e-07,0.6082041,0.76705945,-0.046169933,0.63175297,0.6650943,-0.060840882,0.5952419,0.5789849,-0.073296905,0.5470717,0.53026503,-0.08256403,0.63779396,0.53305197,-0.018043978,0.66231906,0.41275755,-0.04059514,0.6702697,0.33830082,-0.057521697,0.6737154,0.27517965,-0.06924608,0.5851626,0.52273345,-0.014279452,0.5675423,0.39201337,-0.044439774,0.55181813,0.305398,-0.068393126,0.54062897,0.23789805,-0.08157273,0.5406065,0.543636,-0.01625014,0.52510166,0.46005192,-0.06435286,0.5258741,0.5129366,-0.08029805,0.52742684,0.5683839,-0.076847084,0.50332606,0.5795635,-0.021579131,0.4870909,0.52100444,-0.062872745,0.49242023,0.555457,-0.07034921,0.49931407,0.5991191,-0.06545985
0.55320215,0.82266325,5.968173e-07,0.6058665,0.7671989,-0.044705365,0.62933123,0.6665169,-0.05993948,0.5946426,0.58030236,-0.07315086,0.54701537,0.52929616,-0.083113685,0.63681114,0.5309101,-0.01795584,0.66063833,0.4127321,-0.040799577,0.66889894,0.3387102,-0.058016796,0.6719817,0.27629116,-0.06970387,0.58420736,0.5201963,-0.015337561,0.56549126,0.38813618,-0.045359436,0.5492208,0.30298802,-0.06845702,0.536692,0.23614445,-0.08053967,0.5399727,0.5418123,-0.018145973,0.5246497,0.45787063,-0.06549403,0.52552795,0.5138051,-0.07823594,0.5264155,0.56891483,-0.07229792,0.5027877,0.57932645,-0.024310559,0.48793823,0.5175662,-0.06431851,0.4935618,0.55250657,-0.068704054,0.49994558,0.5951137,-0.061248984
0.55190796,0.8231927,5.8379464e-07,0.6042587,0.7660331,-0.044201277,0.6271569,0.66557986,-0.059292566,0.59107095,0.5791634,-0.07231811,0.5409545,0.5314971,-0.082469136,0.63173836,0.5337368,-0.020529602,0.6559233,0.41416848,-0.044098623,0.6645608,0.3403828,-0.060987636,0.66710055,0.2780418,-0.072123036,0.5795324,0.52358955,-0.017863575,0.56118774,0.39148477,-0.04868048,0.5444064,0.30702573,-0.07115422,0.52983546,0.24239129,-0.08234841,0.5350872,0.5466298,-0.020351304,0.51927096,0.46433738,-0.06812487,0.5206811,0.5190772,-0.08067877,0.5212405,0.5727929,-0.0743054,0.49763775,0.5855204,-0.026006358,0.48227012,0.5264981,-0.06621909,0.48715436,0.5616313,-0.07037928,0.49242076,0.6040211,-0.06251102
